report_index,pdf_name,report_dir,source_file,page_image,table_title,topic,metric_name,unit,values,evidence_text,reason
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_56.png,劳动关系管理-按年龄划分的员工数,劳动关系管理,50岁及以上,人,"{'2023年': '1,978', '2024年': '2,124'}","劳动关系管理 按年龄划分的员工数 50岁及以上 人 2023年 1,978 2024年 2,124",llm_no_match:该指标属于员工年龄分布，Core ESG Schema 中无对应字段，不属于标准 ESG 指标。
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_56.png,劳动关系管理-按学历划分的员工数,劳动关系管理,硕士,人,"{'2023年': '26', '2024年': '27'}",劳动关系管理 按学历划分的员工数 硕士 人 2023年 26 2024年 27,llm_no_match:该指标属于员工学历分布，Core ESG Schema 中无对应字段，不属于标准化 ESG 指标。
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_56.png,劳动关系管理-按学历划分的员工数,劳动关系管理,本科,人,"{'2023年': '501', '2024年': '737'}",劳动关系管理 按学历划分的员工数 本科 人 2023年 501 2024年 737,llm_no_match:该指标属于员工学历分布，Core ESG Schema 中无对应字段，不属于标准化 ESG 指标。
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_56.png,劳动关系管理-按学历划分的员工数,劳动关系管理,大专,人,"{'2023年': '1,540', '2024年': '1,516'}","劳动关系管理 按学历划分的员工数 大专 人 2023年 1,540 2024年 1,516",llm_no_match:该指标属于员工学历分布，Core ESG Schema 中无对应字段，不属于标准化 ESG 指标。
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_56.png,劳动关系管理-按学历划分的员工数,劳动关系管理,中专以下,人,"{'2023年': '4,196', '2024年': '4,104'}","劳动关系管理 按学历划分的员工数 中专以下 人 2023年 4,196 2024年 4,104",llm_no_match:该指标属于员工学历分布，Core ESG Schema 中无对应字段，不属于标准化 ESG 指标。
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_56.png,劳动关系管理-福利与薪酬,劳动关系管理,社会保险覆盖率,%,"{'2023年': '100', '2024年': '100'}",劳动关系管理 福利与薪酬 社会保险覆盖率 % 2023年 100 2024年 100,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_56.png,员工培训与发展,员工培训与发展,员工培训投入,万元,"{'2023年': '325.15', '2024年': '688'}",员工培训与发展 员工培训投入 万元 2023年 325.15 2024年 688,rejected_by_schema_validator:field_not_in_core_schema; original_reason=heuristic_training_expense
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_56.png,员工培训与发展,员工培训与发展,培训场次,次,"{'2023年': '1,200', '2024年': '1,230'}","员工培训与发展 培训场次 次 2023年 1,200 2024年 1,230",rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:培训场次与员工培训总时长相关，虽单位为'次'而非'小时'，但属于员工培训范畴，且在Core Schema中training_total_hours的aliases包含'培训总时长'等类似表述，可合理推断为培训活动规模指标。
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_56.png,员工培训与发展,员工培训与发展,接受培训总人数,人,"{'2023年': '8,776', '2024年': '9,207'}","员工培训与发展 接受培训总人数 人 2023年 8,776 2024年 9,207",rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:接受培训总人数与 field_key trained_employees_count 的别名 '受训员工人数'、'培训员工人数'、'员工培训人次' 完全匹配，单位为 '人'，符合定义。
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_56.png,员工培训与发展,员工培训与发展,接受培训总人次,人次,"{'2023年': '42,710', '2024年': '61,500'}","员工培训与发展 接受培训总人次 人次 2023年 42,710 2024年 61,500",rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:接受培训总人次与字段 trained_employees_count 的别名 '员工培训人次' 完全匹配，单位为 '人次'，属于员工培训覆盖率相关指标。
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_56.png,员工培训与发展,员工培训与发展,按性别划分的受训员工百分比,%,"{'2023年': '100', '2024年': '10.58'}",员工培训与发展 按性别划分的受训员工百分比 % 2023年 100 2024年 10.58,llm_no_match:该指标为按性别划分的受训员工百分比，Core Schema 中无对应字段；training_coverage_rate 为培训覆盖率，不区分性别，无法强行匹配。
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_56.png,员工培训与发展,员工培训与发展,女性员工,%,"{'2023年': '100', '2024年': '100'}",员工培训与发展 女性员工 % 2023年 100 2024年 100,rejected_by_schema_validator:forbidden_keyword_hit; original_reason=alias_match:女性员工
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_56.png,员工培训与发展,员工培训与发展,男性员工,%,"{'2023年': '100', '2024年': '89.42'}",员工培训与发展 男性员工 % 2023年 100 2024年 89.42,rejected_by_schema_validator:forbidden_keyword_hit; original_reason=alias_match:男性员工
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_56.png,劳动关系管理-多元化与机会平等,劳动关系管理,劳务歧视事件数,宗,"{'2022年': '0', '2023年': '0', '2024年': '0'}",劳动关系管理 多元化与机会平等 劳务歧视事件数 宗 2022年 0 2023年 0 2024年 0,llm_no_match:该指标属于多元化与机会平等类内容，但 Core ESG Schema 中无对应字段，如歧视事件数未被定义，故无法匹配。
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_56.png,劳动关系管理-多元化与机会平等,劳动关系管理,少数民族人数,人,"{'2022年': '360', '2023年': '269', '2024年': '362'}",劳动关系管理 多元化与机会平等 少数民族人数 人 2022年 360 2023年 269 2024年 362,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_56.png,劳动关系管理-多元化与机会平等,劳动关系管理,管理层中少数民族人数,人,"{'2022年': '14', '2023年': '13', '2024年': '5'}",劳动关系管理 多元化与机会平等 管理层中少数民族人数 人 2022年 14 2023年 13 2024年 5,llm_no_match:该指标属于多元化与机会平等的特色指标，Core ESG Schema 中无对应字段。
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_57.png,中国一重2024年环境，社会和治理（ESG）报告-绩效表,员工培训与发展,员工每年平均培训时长,小时,"{'2022年': '4.4', '2023年': '4.5', '2024年': '4.8'}",员工培训与发展 员工每年平均培训时长 小时 2022年 4.4 2023年 4.5 2024年 4.8,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:员工每年平均培训时长与'员工培训总时长'语义高度一致，单位为小时，符合training_total_hours的定义和别名。
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_57.png,中国一重2024年环境，社会和治理（ESG）报告-绩效表,职业健康与安全生产,安全生产事故数,起,"{'2022年': '3', '2023年': '3', '2024年': '11'}",职业健康与安全生产 安全生产事故数 起 2022年 3 2023年 3 2024年 11,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:指标名称'安全生产事故数'与Core ESG Schema中'safety_accident_count'的别名'安全生产事故数量'完全匹配，单位'起'也符合该字段的单位示例。
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_57.png,中国一重2024年环境，社会和治理（ESG）报告-绩效表,职业健康与安全生产,五工作关系死亡人数,人,"{'2022年': '0', '2023年': '0', '2024年': '0'}",职业健康与安全生产 五工作关系死亡人数 人 2022年 0 2023年 0 2024年 0,llm_no_match:该指标属于职业健康与安全生产中的死亡人数，Core ESG Schema 中无对应字段，且不属于已定义的安全事故或工伤相关指标。
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_57.png,中国一重2024年环境，社会和治理（ESG）报告-绩效表,职业健康与安全生产,隐患排查整改率,%,"{'2022年': '100', '2023年': '100', '2024年': '100'}",职业健康与安全生产 隐患排查整改率 % 2022年 100 2023年 100 2024年 100,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_57.png,中国一重2024年环境，社会和治理（ESG）报告-绩效表,职业健康与安全生产,安全应急演练次数,场次,"{'2022年': '63', '2023年': '61', '2024年': '63'}",职业健康与安全生产 安全应急演练次数 场次 2022年 63 2023年 61 2024年 63,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_57.png,中国一重2024年环境，社会和治理（ESG）报告-绩效表,职业健康与安全生产,安全教育培训总投入,万元,"{'2022年': '83.6', '2023年': '137.36', '2024年': '175.6'}",职业健康与安全生产 安全教育培训总投入 万元 2022年 83.6 2023年 137.36 2024年 175.6,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_57.png,中国一重2024年环境，社会和治理（ESG）报告-绩效表,职业健康与安全生产,安全教育培训场次,场次,"{'2022年': '357', '2023年': '433', '2024年': '363'}",职业健康与安全生产 安全教育培训场次 场次 2022年 357 2023年 433 2024年 363,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:安全教育培训场次与员工培训总时长相关，虽单位为'场次'而非'小时'，但属于培训活动的量化指标，且在Core Schema中'training_total_hours'的aliases包含'安全培训总时长'，可合理推断为培训类指标。
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_57.png,中国一重2024年环境，社会和治理（ESG）报告-绩效表,职业健康与安全生产,参与安全教育培训人次,人次,"{'2022年': '9,325', '2023年': '10,317', '2024年': '18,000'}","职业健康与安全生产 参与安全教育培训人次 人次 2022年 9,325 2023年 10,317 2024年 18,000",rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:参与安全教育培训人次与受训员工人数、员工培训人次等别名高度匹配，属于员工培训相关指标，符合 trained_employees_count 定义。
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_57.png,中国一重2024年环境，社会和治理（ESG）报告-绩效表,职业健康与安全生产,安全教育培训覆盖率,%,"{'2022年': '100', '2023年': '100', '2024年': '100'}",职业健康与安全生产 安全教育培训覆盖率 % 2022年 100 2023年 100 2024年 100,rejected_by_schema_validator:forbidden_keyword_hit; original_reason=alias_match:培训覆盖率
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_57.png,中国一重2024年环境，社会和治理（ESG）报告-绩效表,职业健康与安全生产,安全风险防控培训覆盖率,%,"{'2022年': '100', '2023年': '100', '2024年': '100'}",职业健康与安全生产 安全风险防控培训覆盖率 % 2022年 100 2023年 100 2024年 100,rejected_by_schema_validator:forbidden_keyword_hit; original_reason=alias_match:培训覆盖率
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_57.png,中国一重2024年环境，社会和治理（ESG）报告-绩效表,职业健康与安全生产,特种作业人员持证上岗率,%,"{'2022年': '100', '2023年': '100', '2024年': '100'}",职业健康与安全生产 特种作业人员持证上岗率 % 2022年 100 2023年 100 2024年 100,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_57.png,中国一重2024年环境，社会和治理（ESG）报告-绩效表,职业健康与安全生产,从业人员职业伤害保险覆盖率,%,"{'2022年': '100', '2023年': '100', '2024年': '100'}",职业健康与安全生产 从业人员职业伤害保险覆盖率 % 2022年 100 2023年 100 2024年 100,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_57.png,中国一重2024年环境，社会和治理（ESG）报告-绩效表,职业健康与安全生产,员工体检覆盖率,%,"{'2022年': '100', '2023年': '100', '2024年': '100'}",职业健康与安全生产 员工体检覆盖率 % 2022年 100 2023年 100 2024年 100,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_57.png,中国一重2024年环境，社会和治理（ESG）报告-绩效表,职业健康与安全生产,职业病危害因素检测率,%,"{'2022年': '100', '2023年': '100', '2024年': '100'}",职业健康与安全生产 职业病危害因素检测率 % 2022年 100 2023年 100 2024年 100,llm_no_match:该指标属于职业健康与安全生产的管理指标，Core ESG Schema 中无对应字段。
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_57.png,中国一重2024年环境，社会和治理（ESG）报告-绩效表,职业健康与安全生产,职业病危害因素监测合格率,%,"{'2022年': '97.3', '2023年': '97.4', '2024年': '96.2'}",职业健康与安全生产 职业病危害因素监测合格率 % 2022年 97.3 2023年 97.4 2024年 96.2,llm_no_match:该指标属于职业健康与安全生产的专项监测比率，Core ESG Schema 中无对应字段，且不属于标准环境、社会或治理指标。
11,601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\011_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告\unknown_metrics.csv,page_57.png,中国一重2024年环境，社会和治理（ESG）报告-绩效表,职业健康与安全生产,新增职业病数,宗,"{'2022年': '0', '2023年': '0', '2024年': '0'}",职业健康与安全生产 新增职业病数 宗 2022年 0 2023年 0 2024年 0,llm_no_match:该指标属于职业健康与安全生产的特定指标，Core ESG Schema 中无对应字段，如‘新增职业病数’未在任何 field_key 的 aliases 中列出。
12,603079_圣达生物_2024_圣达生物：浙江圣达生物药业股份有限公司2025年度环境、社会及公司治理（ESG）报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\012_603079_圣达生物_2024_圣达生物：浙江圣达生物药业股份有限公司2025年度环境、社会及公司治理（ESG）报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\012_603079_圣达生物_2024_圣达生物：浙江圣达生物药业股份有限公司2025年度环境、社会及公司治理（ESG）报告\unknown_metrics.csv,page_9_left.png,公司治理绩效表,,公司董事会共有,名,{'2025年': '9'},截至2025年12月31日 公司董事会共有 9名,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:指标'公司董事会共有'与'董事会人数'语义一致，单位为'名'，符合board_size的定义和别名。
12,603079_圣达生物_2024_圣达生物：浙江圣达生物药业股份有限公司2025年度环境、社会及公司治理（ESG）报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\012_603079_圣达生物_2024_圣达生物：浙江圣达生物药业股份有限公司2025年度环境、社会及公司治理（ESG）报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\012_603079_圣达生物_2024_圣达生物：浙江圣达生物药业股份有限公司2025年度环境、社会及公司治理（ESG）报告\unknown_metrics.csv,page_9_left.png,公司治理绩效表,,其中独立董事,名,{'2025年': '3'},截至2025年12月31日 其中独立董事 3名,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:指标'其中独立董事'与Core ESG Schema中'independent_directors'的别名'独立董事人数'完全匹配，单位为'名'，符合董事会治理类指标。
12,603079_圣达生物_2024_圣达生物：浙江圣达生物药业股份有限公司2025年度环境、社会及公司治理（ESG）报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\012_603079_圣达生物_2024_圣达生物：浙江圣达生物药业股份有限公司2025年度环境、社会及公司治理（ESG）报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\012_603079_圣达生物_2024_圣达生物：浙江圣达生物药业股份有限公司2025年度环境、社会及公司治理（ESG）报告\unknown_metrics.csv,page_9_left.png,公司治理绩效表,,公司共召开股东会,次,{'2025年': '5'},报告期内 公司共召开股东会 5次,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:指标'公司共召开股东会'与Core ESG Schema中field_key为shareholder_meetings的aliases'股东大会会议次数、股东大会召开次数'完全匹配，单位'次'也一致。
